cutoff_week,model,group,ECE,TPR,FPR,recourse_distance,cf_success_rate
15,hgb,deprived,0.0178057321936643,0.8159362549800797,0.09124537607891492,11.694101983239225,0.9017857142857143
15,hgb,affluent,0.019837871688034567,0.7808041504539559,0.0593607305936073,16.186042538256718,0.9090909090909091
15,hgb,disabled,0.039543255081869726,0.8337468982630273,0.12698412698412698,15.36065131920745,0.9272727272727272
15,hgb,not_disabled,0.008752335517277655,0.7834814083580125,0.06796460176991151,11.69261930145145,0.9139344262295082
