cutoff_week,dist_deprived,dist_affluent,dist_gap_raw,dist_gap_adj,dist_gap_adj_lo,dist_gap_adj_hi,cf_success_deprived,cf_success_affluent,dist_gap_disab_Y_minus_N,disab_lo,disab_hi
5,23.70568262903101,21.147963271046603,2.557719357984407,-1.789925979140492,-7.411647090221469,3.2814231860545315,0.8990825688073395,0.9104477611940298,-0.9653229200390641,-6.727595345403429,5.506925242930753
15,11.694101983239225,16.186042538256718,-4.491940555017493,-5.644500879472357,-14.547499466312019,1.3298293672560886,0.9017857142857143,0.9090909090909091,3.6680320177560013,-2.314105435704711,11.1532086163494
